rptyy,evyy,StateAbbreviation,BinnedClaim1
1960,1960,CA,Miscellaneous Social Issues
1960,1960,PA,Miscellaneous Social Issues
1960,1960,VA,Civil Rights--African American
1960,1960,NY,Miscellaneous Social Issues
1960,1960,TN,Civil Rights--African American
1960,1960,LA,Civil Rights--African American
1960,1960,GA,Civil Rights--African American
1960,1960,LA,Civil Rights--African American
1960,1960,LA,Civil Rights--African American
1960,1960,NM,Other
1960,1960,NY,International Human and Civil Rights/Democratization
1960,1960,GA,Miscellaneous Social Issues
1960,1960,CT,Peace Movement
1960,1960,GA,Civil Rights--African American
1960,1960,LA,Civil Rights--African American
1960,1960,LA,Civil Rights--African American
1960,1960,NY,Civil Rights_ Pan Latino
1960,1960,NY,Civil Rights_ Pan Latino
1960,1960,NY,Civil Rights_ Pan Latino
1960,1960,NY,Civil Rights_ Pan Latino
1960,1960,NY,International Human and Civil Rights/Democratization
1960,1960,NY,International Human and Civil Rights/Democratization
1960,1960,NY,International Human and Civil Rights/Democratization
1960,1960,LA,Miscellaneous Social Issues
1960,1960,NY,Anti-–Transnational Union” Movements
1960,1960,NY,Anti-–Transnational Union” Movements
1960,1960,NY,Anti-–Transnational Union” Movements
1960,1960,NY,Anti-–Transnational Union” Movements
1960,1960,TN,Civil Rights--African American
1960,1960,DC,International Human and Civil Rights/Democratization
1960,1960,NY,International Human and Civil Rights/Democratization
1960,1960,NY,Civil Rights_ Pan Latino
1960,1960,NY,International Human and Civil Rights/Democratization
1960,1960,NY,Civil Rights_ Pan Latino
1960,1960,LA,Civil Rights--African American
1960,1960,NY,Civil Rights_ Pan Latino
1960,1960,NY,Civil Rights_ Pan Latino
1960,1960,NY,Civil Rights--African American
1960,1960,NY,Anti-–Transnational Union” Movements
1960,1960,NY,Anti-–Transnational Union” Movements
1960,1960,NY,Anti-–Transnational Union” Movements
1960,1960,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1960,1960,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1960,1960,NY,International Human and Civil Rights/Democratization
1960,1960,NY,Civil Rights_ Pan Latino
1960,1960,NY,Miscellaneous Social Issues
1960,1960,NY,Anti-–Transnational Union” Movements
1960,1960,NY,Civil Rights_ Pan Latino
1960,1960,NY,Anti-–Transnational Union” Movements
1960,1960,NY,International Human and Civil Rights/Democratization
1960,1960,NY,Other
1960,1960,PA,Civil Rights--African American
1960,1960,NY,International Human and Civil Rights/Democratization
1960,1960,NY,Anti-–Transnational Union” Movements
1960,1960,NY,Anti-–Transnational Union” Movements
1960,1960,NY,Anti-–Transnational Union” Movements
1960,1960,NY,Civil Rights--African American
1960,1960,NY,Civil Rights--African American
1960,1960,NY,Other
1960,1960,NY,Other
1960,1960,AR,Civil Rights--African American
1960,1960,FL,Civil Rights--African American
1960,1960,PA,Anti-Ethnic Attacks/Hate or Bias Crimes
1960,1960,NJ,Other
1960,1960,FL,Civil Rights--African American
1960,1960,NY,Miscellaneous Social Issues
1960,1960,NY,Civil Rights--African American
1960,1960,SC,Miscellaneous Social Issues
1960,1960,SC,Miscellaneous Social Issues
1960,1960,MI,Civil Rights--African American
1960,1960,NY,Miscellaneous Social Issues
1960,1960,UT,Miscellaneous Social Issues
1960,1960,SC,Civil Rights--African American
1960,1960,DC,Civil Rights--African American
1960,1960,GA,Anti-Ethnic Attacks/Hate or Bias Crimes
1960,1960,TX,Miscellaneous Social Issues
1960,1960,CA,Miscellaneous Social Issues
1960,1960,NY,Other
1960,1960,CT,Miscellaneous Social Issues
1960,1960,GA,Civil Rights--African American
1960,1960,GA,Civil Rights--African American
1960,1960,GA,Civil Rights--African American
1960,1960,GA,Civil Rights--African American
1960,1960,GA,Civil Rights--African American
1960,1960,GA,Civil Rights--African American
1960,1960,NY,Other
1960,1960,NC,Civil Rights--Native Americans
1960,1960,NC,Civil Rights--Native Americans
1960,1960,NY,Civil Rights_ Pan Latino
1960,1960,NY,Miscellaneous Social Issues
1960,1960,FL,Civil Rights--African American
1960,1960,TN,Civil Rights--African American
1960,1960,TN,Civil Rights--African American
1960,1960,NY,Other
1960,1960,NY,Civil Rights -- Undifferentiated Minority Groups
1960,1960,NY,Miscellaneous Social Issues
1960,1960,NY,Civil Rights--African American
1960,1960,FL,Miscellaneous Social Issues
1960,1960,NY,Miscellaneous Social Issues
1960,1960,TN,Civil Rights--African American
1960,1960,MO,Civil Rights--African American
1960,1960,NY,Miscellaneous Social Issues
1960,1960,TX,Miscellaneous Social Issues
1960,1960,LA,Miscellaneous Social Issues
1960,1960,NY,Other
1960,1960,NY,Miscellaneous Social Issues
1960,1960,DC,Civil Rights--African American
1960,1960,GA,Civil Rights--African American
1960,1960,IN,Other
1960,1960,LA,Civil Rights--African American
1960,1960,NY,Civil Rights--African American
1960,1960,TN,Civil Rights--African American
1960,1960,TN,Civil Rights--African American
1960,1960,PA,Anti-Ethnic Attacks/Hate or Bias Crimes
1960,1960,LA,Civil Rights--African American
1960,1960,TN,Civil Rights--African American
1960,1960,MO,Civil Rights--African American
1960,1960,NY,Miscellaneous Social Issues
1960,1960,CA,Anti-Ethnic Attacks/Hate or Bias Crimes
1960,1960,CA,Anti-Ethnic Attacks/Hate or Bias Crimes
1960,1960,LA,Civil Rights--African American
1960,1960,LA,Civil Rights--African American
1960,1960,LA,Civil Rights--African American
1960,1960,LA,Civil Rights--African American
1960,1960,LA,Miscellaneous Social Issues
1960,1960,MD,Civil Rights--African American
1960,1960,DC,Civil Rights--African American
1960,1960,NY,Civil Rights--African American
1960,1960,LA,Civil Rights--African American
1960,1960,LA,Civil Rights--African American
1960,1960,LA,Civil Rights--African American
1960,1960,LA,Civil Rights--African American
1960,1960,LA,Civil Rights--African American
1960,1960,LA,Civil Rights--African American
1960,1960,LA,Civil Rights--African American
1960,1960,LA,Civil Rights--African American
1960,1960,LA,Civil Rights--African American
1960,1960,LA,Miscellaneous Social Issues
1960,1960,NY,Miscellaneous Social Issues
1960,1960,NY,Miscellaneous Social Issues
1960,1960,NY,Miscellaneous Social Issues
1960,1960,NY,Miscellaneous Social Issues
1960,1960,DC,Miscellaneous Social Issues
1960,1960,NY,Other
1960,1960,MN,Miscellaneous Social Issues
1960,1960,TN,Civil Rights--African American
1960,1960,CT,Peace Movement
1960,1960,LA,Civil Rights--African American
1960,1960,NY,Miscellaneous Social Issues
1960,1960,NY,Miscellaneous Social Issues
1960,1960,FL,Civil Rights--African American
1960,1960,AR,Civil Rights--African American
1960,1960,TX,Civil Rights--African American
1960,1960,LA,Civil Rights--African American
1960,1960,LA,Civil Rights--African American
1960,1960,LA,Civil Rights--African American
1960,1960,NY,Civil Rights--African American
1960,1960,GA,Civil Rights--African American
1960,1960,LA,Civil Rights--African American
1960,1960,LA,Civil Rights--African American
1960,1960,GA,Civil Rights--African American
1960,1960,AR,Civil Rights--African American
1960,1960,AR,Civil Rights--African American
1960,1960,FL,Civil Rights--African American
1960,1960,TN,Civil Rights--African American
1960,1960,FL,Civil Rights--African American
1960,1960,OK,Civil Rights--African American
1960,1960,NY,Civil Rights--African American
1960,1960,NY,International Human and Civil Rights/Democratization
1960,1960,NY,Peace Movement
1960,1960,NY,Peace Movement
1960,1960,FL,Civil Rights--African American
1960,1960,IL,Civil Rights--African American
1960,1960,GA,Miscellaneous Social Issues
1960,1960,GA,Civil Rights--African American
1960,1960,GA,Civil Rights--African American
1960,1960,GA,Civil Rights--African American
1960,1960,GA,Anti-Ethnic Attacks/Hate or Bias Crimes
1960,1960,Non USA,Civil Rights_ Pan Latino
1960,1960,SC,Civil Rights--African American
1960,1960,NY,Miscellaneous Social Issues
1960,1960,TN,Civil Rights--African American
1960,1960,TN,Civil Rights--African American
1960,1960,UT,Civil Rights--Native Americans
1960,1960,LA,Civil Rights--African American
1960,1960,NY,Peace Movement
1960,1960,NC,Civil Rights--African American
1960,1960,CA,Other
1960,1960,FL,Civil Rights_ Pan Latino
1960,1960,IL,Civil Rights--African American
1960,1960,CA,Other
1960,1960,TN,Anti-Ethnic Attacks/Hate or Bias Crimes
1961,1960,VA,Civil Rights--African American
1961,1960,Null,Peace Movement
1961,1960,TN,Anti-Ethnic Attacks/Hate or Bias Crimes
1961,1960,TN,Anti-Ethnic Attacks/Hate or Bias Crimes
1961,1961,CA,Miscellaneous Social Issues
1961,1961,NJ,Other
1961,1961,DC,Civil Rights--African American
1961,1961,DC,Other
1961,1961,LA,Civil Rights--African American
1961,1961,NY,Civil Rights_ Pan Latino
1961,1961,NY,Other
1961,1961,NY,Other
1961,1961,NY,Civil Rights_ Pan Latino
1961,1961,DC,Civil Rights_ Pan Latino
1961,1961,AL,Anti-Ethnic Attacks/Hate or Bias Crimes
1961,1961,NC,Civil Rights--African American
1961,1961,SC,Civil Rights--African American
1961,1961,MS,Other
1961,1961,GA,Civil Rights--African American
1961,1961,PA,Other
1961,1961,GA,Civil Rights--African American
1961,1961,GA,Civil Rights--African American
1961,1961,GA,Civil Rights--African American
1961,1961,DC,Civil Rights--African American
1961,1961,SC,Civil Rights--African American
1961,1961,SC,Other
1961,1961,NY,Peace Movement
1961,1961,CT,Peace Movement
1961,1961,NY,Civil Rights_ Pan Latino
1961,1961,IL,Other
1961,1961,NY,Other
1961,1961,NY,Other
1961,1961,IL,Other
1961,1961,LA,Civil Rights--African American
1961,1960,LA,Civil Rights--African American
1961,1961,CA,Miscellaneous Social Issues
1961,1961,DC,Miscellaneous Social Issues
1961,1960,DC,Civil Rights--African American
1961,1960,TN,Civil Rights--African American
1961,1961,TN,Other
1961,1961,GA,Civil Rights--African American
1961,1961,GA,Civil Rights--African American
1961,1961,GA,Civil Rights--African American
1961,1961,NY,Civil Rights_ Pan Latino
1961,1961,NY,Civil Rights_ Pan Latino
1961,1961,NY,Civil Rights_ Pan Latino
1961,1961,SC,Civil Rights--African American
1961,1961,LA,Civil Rights--African American
1961,1961,LA,Civil Rights--African American
1961,1961,LA,Civil Rights--African American
1961,1961,GA,Civil Rights--African American
1961,1961,GA,Civil Rights--African American
1961,1961,VA,Civil Rights--African American
1961,1961,SC,Civil Rights--African American
1961,1960,CT,Peace Movement
1961,1961,NY,Civil Rights--African American
1961,1961,NY,Civil Rights--African American
1961,1961,NY,Miscellaneous Social Issues
1961,1961,NY,Civil Rights--African American
1961,1961,NJ,Miscellaneous Social Issues
1961,1961,SC,Civil Rights--African American
1961,1961,NY,Civil Rights--African American
1961,1961,VA,Civil Rights--African American
1961,1961,GA,Civil Rights--African American
1961,1961,SC,Civil Rights--African American
1961,1961,GA,Civil Rights--African American
1961,1961,GA,Civil Rights--African American
1961,1961,GA,Civil Rights--African American
1961,1961,NY,Civil Rights--African American
1961,1961,IL,Civil Rights--African American
1961,1961,SC,Civil Rights--African American
1961,1961,SC,Civil Rights--African American
1961,1961,NY,Civil Rights--African American
1961,1961,MA,Civil Rights--African American
1961,1961,IL,Civil Rights--African American
1961,1961,TX,Civil Rights--African American
1961,1961,SC,Civil Rights--African American
1961,1961,VA,Civil Rights--African American
1961,1961,GA,Civil Rights--African American
1961,1961,DC,Civil Rights--African American
1961,1961,NY,Anti-–Transnational Union” Movements
1961,1961,NY,Anti-–Transnational Union” Movements
1961,1961,NY,Anti-–Transnational Union” Movements
1961,1961,NY,Anti-–Transnational Union” Movements
1961,1961,NY,Anti-–Transnational Union” Movements
1961,1961,NY,International Human and Civil Rights/Democratization
1961,1961,GA,Civil Rights--African American
1961,1961,SC,Civil Rights--African American
1961,1961,TN,Civil Rights--African American
1961,1961,VA,Civil Rights--African American
1961,1961,DC,International Human and Civil Rights/Democratization
1961,1961,IL,International Human and Civil Rights/Democratization
1961,1961,NY,International Human and Civil Rights/Democratization
1961,1961,NY,International Human and Civil Rights/Democratization
1961,1960,AL,Civil Rights--African American
1961,1961,SC,Civil Rights--African American
1961,1961,NY,Civil Rights_ Pan Latino
1961,1961,MI,International Human and Civil Rights/Democratization
1961,1961,CA,Peace Movement
1961,1961,FL,Civil Rights--African American
1961,1961,OK,Civil Rights--African American
1961,1961,GA,Miscellaneous Social Issues
1961,1961,SC,Civil Rights--African American
1961,1961,TN,Civil Rights--African American
1961,1961,SC,Civil Rights--African American
1961,1961,VA,Civil Rights--African American
1961,1961,GA,Civil Rights--African American
1961,1961,SC,Miscellaneous Social Issues
1961,1961,AL,Civil Rights--African American
1961,1961,DC,Civil Rights--African American
1961,1961,SC,Civil Rights--African American
1961,1961,KY,Civil Rights--African American
1961,1961,LA,Civil Rights--African American
1961,1961,LA,Civil Rights--African American
1961,1961,LA,Civil Rights--African American
1961,1961,DC,Civil Rights_ Pan Latino
1961,1961,NY,Miscellaneous Social Issues
1961,1961,NY,Civil Rights--African American
1961,1961,NY,Civil Rights_ Pan Latino
1961,1961,NY,Other
1961,1961,MI,Civil Rights--African American
1961,1961,GA,Civil Rights--African American
1961,1961,GA,Civil Rights--African American
1961,1961,NC,Civil Rights--African American
1961,1961,NY,Civil Rights_ Pan Latino
1961,1961,NH,Peace Movement
1961,1961,NH,Peace Movement
1961,1961,OK,Civil Rights--African American
1961,1961,DC,Civil Rights--African American
1961,1961,NY,Miscellaneous Social Issues
1961,1961,AL,Civil Rights--African American
1961,1961,AL,Civil Rights--African American
1961,1961,KY,Civil Rights--African American
1961,1961,TN,Anti-Ethnic Attacks/Hate or Bias Crimes
1961,1961,TN,Civil Rights--African American
1961,1961,NY,Miscellaneous Social Issues
1961,1961,NJ,Miscellaneous Social Issues
1961,1961,NY,Civil Rights--African American
1961,1961,DC,Civil Rights--African American
1962,1961,GA,Miscellaneous Social Issues
1961,1961,GA,Miscellaneous Social Issues
1961,1961,NY,Miscellaneous Social Issues
1961,1961,NY,Miscellaneous Social Issues
1961,1961,NJ,Peace Movement
1961,1961,NY,Civil Rights--African American
1961,1961,NV,Civil Rights--African American
1961,1961,MS,Civil Rights--African American
1961,1960,MS,Civil Rights--African American
1961,1961,MS,Miscellaneous Social Issues
1961,1961,MS,Miscellaneous Social Issues
1961,1961,OH,Miscellaneous Social Issues
1961,1961,NY,Miscellaneous Social Issues
1961,1961,SC,Civil Rights--African American
1962,1961,SC,Civil Rights--African American
1961,1960,DC,Civil Rights--African American
1961,1961,NV,Civil Rights--African American
1961,1961,MO,Miscellaneous Social Issues
1961,1961,DC,Other
1961,1961,NY,Peace Movement
1961,1961,NY,Peace Movement
1961,1961,NY,Anti-–Transnational Union” Movements
1961,1961,CA,Anti-–Transnational Union” Movements
1961,1961,IL,Peace Movement
1961,1961,WA,Peace Movement
1961,1961,DC,Peace Movement
1961,1961,PA,Peace Movement
1961,1961,ME,Peace Movement
1961,1961,NY,Peace Movement
1961,1961,MO,Miscellaneous Social Issues
1961,1961,NY,Miscellaneous Social Issues
1961,1961,FL,Miscellaneous Social Issues
1961,1961,DC,Civil Rights--African American
1961,1961,FL,Civil Rights_ Pan Latino
1961,1961,NY,Civil Rights--African American
1961,1961,NY,Miscellaneous Social Issues
1961,1961,NY,Civil Rights_ Pan Latino
1961,1961,NY,Miscellaneous Social Issues
1961,1961,WA,Miscellaneous Social Issues
1961,1961,TN,Civil Rights--African American
1961,1961,IL,Civil Rights--African American
1961,1961,NY,Miscellaneous Social Issues
1961,1961,CA,Civil Rights_ Pan Latino
1961,1961,NY,Civil Rights_ Pan Latino
1961,1961,NY,Civil Rights_ Pan Latino
